ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-48800,Source2,2,2016-07-14 17:28:48,2016-07-14 18:13:48,32.81678400000001,-116.958832,,,0.0,Accident on Graves Ave near Graves Ln.,Graves Ave,El Cajon,San Diego,CA,92021-2953,US,US/Pacific,KSEE,2016-07-14 17:47:00,82.4,,42.0,29.93,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-48801,Source2,2,2016-07-14 17:37:02,2016-07-14 18:22:02,34.414471,-119.855408,,,0.0,Accident on Segovia Rd near Embarcadero del Norte.,Segovia Rd,Goleta,Santa Barbara,CA,93117-4706,US,US/Pacific,KSBA,2016-07-14 17:53:00,64.9,,84.0,29.94,10.0,WSW,11.5,,Scattered Clouds,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-48802,Source2,3,2016-07-14 17:37:21,2016-07-14 18:52:21,34.519928,-118.638458,,,0.0,Accident on I-5 Southbound at Exit 183 Templin Hwy.,Golden State Fwy S,Castaic,Los Angeles,CA,91384,US,US/Pacific,K3A6,2016-07-14 17:51:00,88.0,88.0,22.0,29.05,10.0,ESE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48803,Source2,3,2016-07-14 17:43:43,2016-07-14 18:28:43,34.400375,-118.572655,,,0.0,Accident and vehicles spun around on I-5 Northbound near Exit 168 McBean Pkwy. On the median.,I-5 N,Valencia,Los Angeles,CA,91355,US,US/Pacific,K3A6,2016-07-14 17:51:00,88.0,88.0,22.0,29.05,10.0,ESE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48804,Source2,3,2016-07-14 17:40:20,2016-07-14 18:25:20,33.92503,-118.326576,,,0.0,Accident on I-105 Eastbound near Exit 5 120th St.,I-105 E,Hawthorne,Los Angeles,CA,90250,US,US/Pacific,KHHR,2016-07-14 17:53:00,72.0,,66.0,29.93,10.0,West,9.2,,Clear,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-48805,Source2,2,2016-07-14 17:39:19,2016-07-14 18:24:19,34.064777,-118.245651,,,0.0,Gore point obstructed due to accident on US-101 Southbound near Exits 3 3A 3B CA-110.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-14 17:47:00,75.0,,62.0,29.92,10.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48806,Source2,2,2016-07-14 17:36:02,2016-07-14 18:21:02,33.876362,-118.082367,,,0.0,Right hand shoulder blocked due to accident on CA-91 Eastbound near Exit 18 Pioneer Blvd.,Pioneer Blvd,Artesia,Los Angeles,CA,90701-1721,US,US/Pacific,KLGB,2016-07-14 17:53:00,78.1,,56.0,29.92,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48807,Source2,2,2016-07-14 17:38:51,2016-07-14 18:23:51,33.985316999999995,-118.057198,,,0.0,Accident on CA-72 Whittier Blvd near Broadway.,Broadway,Whittier,Los Angeles,CA,90601-3101,US,US/Pacific,KEMT,2016-07-14 17:45:00,84.2,,42.0,29.93,10.0,SW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-48808,Source2,2,2016-07-14 17:42:36,2016-07-14 18:27:36,34.234673,-117.426315,,,0.0,Accident on Cajon Blvd near Kenwood Ave.,Cajon Blvd,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2016-07-14 17:50:00,78.8,,34.0,29.92,7.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48809,Source2,3,2016-07-14 17:43:14,2016-07-14 18:28:14,33.994606,-117.35627,,,0.0,Accident on I-215 Southbound near Exit 34B CA-91.,I-215 S,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,2016-07-14 17:53:00,91.0,,23.0,29.87,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48810,Source2,2,2016-07-14 17:57:36,2016-07-14 18:42:36,34.219017,-119.06974,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound near Exit 55 Las Posas Rd.,Las Posas Rd,Camarillo,Ventura,CA,93010,US,US/Pacific,KCMA,2016-07-14 17:55:00,73.9,,66.0,29.96,9.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48811,Source2,2,2016-07-14 17:55:57,2016-07-14 18:40:57,34.152218,-118.283951,,,0.0,Two lanes blocked due to accident on CA-134 Eastbound near Exit 5B I-5.,CA-134 E,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-07-14 17:47:00,75.0,,62.0,29.92,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48812,Source2,3,2016-07-14 17:54:52,2016-07-14 18:39:52,33.924686,-118.103981,,,0.0,Accident on I-605 Northbound near Exits 9A 9B 9C 10 I-105.,Manchester Ave,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,2016-07-14 17:53:00,82.0,,49.0,29.9,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48813,Source2,3,2016-07-14 18:01:44,2016-07-14 18:46:44,34.067448,-117.981911,,,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound near Exit 32A Baldwin Park Blvd.,Baldwin Park Blvd,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2016-07-14 17:45:00,84.2,,42.0,29.93,10.0,SW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48814,Source2,3,2016-07-14 17:55:26,2016-07-14 18:40:26,34.120135999999995,-117.837181,,,0.0,Two lanes blocked due to accident on I-210 Eastbound near Exits 44 45 CA-57.,Foothill Fwy E,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,2016-07-14 17:47:00,86.0,,37.0,29.96,10.0,WSW,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48815,Source2,3,2016-07-14 17:54:29,2016-07-14 18:39:29,32.671597,-117.111267,,,0.0,Very slow traffic and Slow lane blocked due to accident on I-5 Southbound at Exits 11A 11B Civic Center Dr.,John J Montgomery Fwy S,National City,San Diego,CA,91950,US,US/Pacific,KNRS,2016-07-14 17:56:00,73.0,,71.0,29.94,10.0,WNW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48816,Source2,2,2016-07-14 17:53:16,2016-07-14 18:38:16,33.559055,-117.110207,,,0.0,Accident on River Rock Ct at Pourroy Ave.,Pourroy Ave,Murrieta,Riverside,CA,92563,US,US/Pacific,KF70,2016-07-14 17:55:00,87.8,,35.0,29.94,10.0,South,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48817,Source2,2,2016-07-14 17:56:39,2016-07-14 18:41:39,32.640728,-117.054169,,,0.0,Right hand shoulder blocked due to accident on H St Eastbound near I-805.,E H St,Chula Vista,San Diego,CA,91910,US,US/Pacific,KNRS,2016-07-14 17:56:00,73.0,,71.0,29.94,10.0,WNW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48818,Source2,3,2016-07-14 18:09:22,2016-07-14 18:54:22,34.338264,-118.515579,,,0.0,Accident on I-5 Southbound near Exits 161B 162 CA-14.,Golden State Fwy S,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2016-07-14 17:51:00,88.0,88.0,22.0,29.05,10.0,ESE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48819,Source2,2,2016-07-14 18:09:48,2016-07-14 18:54:48,34.339729,-118.506538,,,0.0,Two lanes blocked due to accident and vehicles spun around on CA-14 Northbound near Exits 1A 1B I-5.,CA-14 N,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2016-07-14 17:51:00,88.0,88.0,22.0,29.05,10.0,ESE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48820,Source2,2,2016-07-14 18:20:46,2016-07-14 19:05:46,34.365108,-118.503716,,,0.0,One lane blocked due to accident on CA-14 Southbound near Exit 2 Newhall Ave.,Newhall Ave,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2016-07-14 17:51:00,88.0,88.0,22.0,29.05,10.0,ESE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48821,Source2,3,2016-07-14 18:24:31,2016-07-14 19:09:31,34.088608,-118.475204,,,0.0,One lane blocked due to accident on I-405 Northbound in LA.,I-405 N,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-07-14 18:51:00,69.1,,75.0,29.92,10.0,SW,6.9,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48822,Source2,3,2016-07-14 18:25:43,2016-07-14 19:10:43,34.139359000000006,-118.47106200000002,,,0.0,Right hand shoulder blocked due to accident on I-405 Northbound in Sherman Oaks.,San Diego Fwy S,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2016-07-14 18:51:00,87.1,,21.0,29.88,10.0,ESE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48823,Source2,3,2016-07-14 18:21:24,2016-07-14 19:06:24,34.164013,-118.469513,,,0.0,One lane blocked due to recovery work and accident on I-405 Northbound near Exit 63B US-101.,I-405 N,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2016-07-14 17:51:00,88.0,,22.0,29.89,10.0,ESE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48824,Source2,3,2016-07-14 18:08:56,2016-07-14 18:53:56,34.150673,-118.468262,,,0.0,Accident on I-405 Northbound near Exits 63A 63B Ventura Blvd.,I-405 N,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2016-07-14 17:51:00,88.0,,22.0,29.89,10.0,ESE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48825,Source2,2,2016-07-14 18:22:01,2016-07-14 19:07:01,33.861168,-118.285156,,,0.0,Accident on 190th St near I-110.,I-110 S,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2016-07-14 17:53:00,72.0,,66.0,29.93,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48826,Source2,2,2016-07-14 18:19:06,2016-07-14 19:04:06,33.922501000000004,-118.265198,,,0.0,Accident on Avalon Blvd near 121st St.,Avalon Blvd,Los Angeles,Los Angeles,CA,90061-2838,US,US/Pacific,KHHR,2016-07-14 17:53:00,72.0,,66.0,29.93,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48827,Source2,2,2016-07-14 18:23:18,2016-07-14 19:08:18,34.056339,-118.241272,,,0.0,Two lanes blocked due to accident on US-101 Northbound near Exits 2C 3A Broadway.,N Spring St,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-07-14 18:47:00,75.0,,60.0,29.91,10.0,Variable,3.5,,Clear,False,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-48828,Source2,3,2016-07-14 18:05:36,2016-07-14 18:50:36,33.998714,-118.17627,,,0.0,Right hand shoulder blocked due to accident on I-710 Southbound near Exits 17A 17B Atlantic Blvd.,Long Beach Fwy S,Los Angeles,Los Angeles,CA,90058,US,US/Pacific,KCQT,2016-07-14 17:47:00,75.0,,62.0,29.92,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48829,Source2,2,2016-07-14 18:15:37,2016-07-14 19:00:37,34.022175,-118.165726,,,0.0,Accident on Kern Ave near CA-72 Whittier Blvd.,S Kern Ave,Los Angeles,Los Angeles,CA,90022-2526,US,US/Pacific,KCQT,2016-07-14 17:47:00,75.0,,62.0,29.92,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-48830,Source2,3,2016-07-14 18:07:24,2016-07-14 18:52:24,34.064625,-118.158447,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound near Exit 22 Fremont Ave.,San Bernardino Fwy E,Alhambra,Los Angeles,CA,91803,US,US/Pacific,KCQT,2016-07-14 17:47:00,75.0,,62.0,29.92,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48831,Source2,3,2016-07-14 18:22:42,2016-07-14 19:37:42,34.151714,-118.130669,,,0.0,Accident on I-210 Eastbound at Exits 26 27 CA-134.,Foothill Fwy E,Pasadena,Los Angeles,CA,91106,US,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-48832,Source2,3,2016-07-14 18:17:23,2016-07-14 19:02:23,34.129578,-117.93428,,,0.0,Right hand shoulder blocked due to accident on I-210 Eastbound near Exit 38 Irwindale Ave.,Foothill Fwy E,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2016-07-14 18:45:00,82.4,,45.0,29.92,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48833,Source2,2,2016-07-14 18:22:31,2016-07-14 19:07:31,33.871754,-117.687035,,,0.0,Right hand shoulder blocked due to accident on CA-91 Eastbound near Coal Canyon Rd.,Coal Canyon Rd,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,2016-07-14 17:56:00,84.9,,48.0,29.92,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48834,Source2,3,2016-07-14 18:16:04,2016-07-14 19:01:04,34.067589,-117.566681,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound after Exit 57 Milliken Ave.,I-10 W,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2016-07-14 17:53:00,91.0,,25.0,29.87,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48835,Source2,2,2016-07-14 18:05:01,2016-07-14 18:50:01,33.889988,-117.509857,,,0.0,Right hand shoulder blocked due to accident on CA-91 Eastbound after Exits 53 53A 53B McKinley St. On the median.,Riverside Fwy E,Corona,Riverside,CA,92879,US,US/Pacific,KAJO,2016-07-14 17:56:00,84.9,,48.0,29.92,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48836,Source2,3,2016-07-14 18:17:51,2016-07-14 19:02:51,34.249718,-117.442184,,,0.0,Right hand shoulder blocked due to accident on I-15 Northbound after Exit 124 Kenwood Ave.,I-15 N,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2016-07-14 17:50:00,78.8,,34.0,29.92,7.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48837,Source2,3,2016-07-14 18:16:59,2016-07-14 19:01:59,33.960784999999994,-117.312996,,,0.0,Accident on I-215 Northbound near Exit 30B Central Ave.,I-215 N,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,2016-07-14 17:53:00,91.0,,23.0,29.87,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48838,Source2,2,2016-07-14 18:18:44,2016-07-14 19:03:44,33.837032,-117.305084,,,0.0,Accident on Cajalco Rd near Alexander St.,Cajalco Rd,Perris,Riverside,CA,92570-8176,US,US/Pacific,KRIV,2016-07-14 17:58:00,90.3,,25.0,29.91,10.0,NW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48839,Source2,2,2016-07-14 18:14:03,2016-07-14 18:59:03,33.162849,-117.126236,,,0.0,Accident on Golden Circle Dr near Billy Gln.,Golden Circle Dr,Escondido,San Diego,CA,92026-1022,US,US/Pacific,KCRQ,2016-07-14 17:53:00,70.0,,81.0,29.93,10.0,WNW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48840,Source2,3,2016-07-14 18:35:19,2016-07-14 19:20:19,34.297318,-118.473602,,,0.0,One lane blocked due to accident on I-405 Northbound near I-5.,I-5 N,Granada Hills,Los Angeles,CA,91344,US,US/Pacific,KVNY,2016-07-14 18:51:00,87.1,,21.0,29.88,10.0,ESE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48841,Source2,3,2016-07-14 18:36:52,2016-07-14 19:21:52,34.047024,-118.446587,,,0.0,Accident on I-405 Northbound near Exit 55A Cotner Ave.,I-405 N,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,2016-07-14 18:51:00,69.1,,75.0,29.92,10.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48842,Source2,2,2016-07-14 18:34:41,2016-07-14 19:19:41,34.164906,-118.378998,,,0.0,Slow traffic due to accident on Tujunga Ave near Magnolia Blvd.,Magnolia Blvd,North Hollywood,Los Angeles,CA,91601-3706,US,US/Pacific,KBUR,2016-07-14 18:53:00,82.9,,36.0,29.88,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-48843,Source2,2,2016-07-14 18:30:36,2016-07-14 19:15:36,33.876362,-118.082367,,,0.0,Right hand shoulder blocked due to accident on CA-91 Westbound near Exit 18 Pioneer Blvd.,Pioneer Blvd,Artesia,Los Angeles,CA,90701-1721,US,US/Pacific,KLGB,2016-07-14 18:53:00,75.0,,60.0,29.91,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48844,Source2,2,2016-07-14 18:37:30,2016-07-14 19:22:30,33.997387,-117.967697,,,0.0,Accident on Hacienda Blvd near Halliburton Rd.,S Hacienda Blvd,Hacienda Heights,Los Angeles,CA,91745-4241,US,US/Pacific,KEMT,2016-07-14 18:45:00,82.4,,45.0,29.92,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-48845,Source2,2,2016-07-14 18:37:55,2016-07-14 19:22:55,34.031971,-117.758286,,,0.0,Accident on CA-71 Northbound near Exits 12 13 Rio Rancho Rd.,Chino Valley Fwy N,Pomona,Los Angeles,CA,91766,US,US/Pacific,KPOC,2016-07-14 18:47:00,84.2,,40.0,29.95,10.0,WSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48846,Source2,3,2016-07-14 18:29:57,2016-07-14 18:59:57,33.754318,-117.189423,,,0.0,Very slow traffic due to accident on I-215 Northbound at Exit 15 CA-74 Matthews Rd.,I-215 S,Sun City,Riverside,CA,92585,US,US/Pacific,KRIV,2016-07-14 18:58:00,87.3,,29.0,29.9,10.0,NW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48847,Source2,3,2016-07-14 18:37:51,2016-07-14 19:22:51,32.834126,-117.119415,,,0.0,Slow traffic due to accident on I-15 Southbound at Exits 10 11 Clairemont Mesa Blvd.,Escondido Fwy S,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2016-07-14 18:53:00,73.9,,64.0,29.92,10.0,WNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48848,Source2,2,2016-07-14 18:35:32,2016-07-14 19:20:32,32.717213,-117.117821,,,0.0,Very slow traffic and right hand shoulder blocked due to accident on CA-15 Escondido Fwy Southbound at CA-94.,CA-15 N,San Diego,San Diego,CA,92105,US,US/Pacific,KSAN,2016-07-14 18:51:00,71.1,,73.0,29.94,10.0,WNW,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48849,Source2,3,2016-07-14 18:39:30,2016-07-14 19:24:30,32.902733000000005,-117.11646299999998,,,0.0,Two lanes blocked due to accident on I-15 Southbound at Exit 15 Carroll Canyon Rd.,Escondido Fwy S,San Diego,San Diego,CA,92131,US,US/Pacific,KNKX,2016-07-14 18:55:00,71.1,,70.0,29.92,10.0,NW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48850,Source2,2,2016-07-14 18:31:42,2016-07-14 19:16:42,32.661545000000004,-117.08049,,,0.0,Accident on Sweetwater Rd at Prospect St.,Sweetwater Rd,National City,San Diego,CA,91950-7625,US,US/Pacific,KNRS,2016-07-14 18:56:00,72.0,,73.0,29.94,10.0,West,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-48851,Source2,3,2016-07-14 18:53:18,2016-07-14 19:38:18,34.017162,-118.175362,,,0.0,One lane blocked due to accident on I-5 Southbound near Exits 130B 130C I-710.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-07-14 18:47:00,75.0,,60.0,29.91,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48852,Source2,3,2016-07-14 18:47:42,2016-07-14 19:32:42,33.884048,-118.028969,,,0.0,One lane blocked due to accident on I-5 Northbound near Exit 118 Firestone Blvd.,Santa Ana Fwy S,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,2016-07-14 18:53:00,80.1,,52.0,29.89,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48853,Source2,3,2016-07-14 18:46:32,2016-07-14 19:31:32,34.087173,-117.675293,,,0.0,Accident on I-10 Westbound at Exit 50 Mountain Ave.,I-10 E,Ontario,San Bernardino,CA,91762,US,US/Pacific,KONT,2016-07-14 18:53:00,87.1,,33.0,29.86,10.0,West,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48854,Source2,2,2016-07-14 18:43:13,2016-07-14 19:28:13,34.077694,-117.400818,,,0.0,Accident on Linden Ave near San Bernardino Ave.,Linden Ave,Bloomington,San Bernardino,CA,92316-1457,US,US/Pacific,KRAL,2016-07-14 18:53:00,88.0,,26.0,29.86,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48855,Source2,2,2016-07-14 18:43:47,2016-07-14 19:28:47,33.998259999999995,-117.369415,,,0.0,Accident on CA-60 Eastbound near Exit 52A Market St.,Fairmount Blvd,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,2016-07-14 18:53:00,88.0,,26.0,29.86,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
